id,num_drivers,created_at,updated_at,driver_eta
59097,1,2018-01-06 20:35:53.661148,2018-01-06 20:35:53.661148,20
59100,1,2018-01-06 20:37:54.016102,2018-01-06 20:37:54.016102,20
59102,1,2018-01-06 20:44:13.796232,2018-01-06 20:44:13.796232,20
59103,0,2018-01-06 20:45:53.768114,2018-01-06 20:45:53.768114,1000
59106,2,2018-01-06 20:47:53.733311,2018-01-06 20:47:53.733311,2
59109,2,2018-01-06 20:50:33.858048,2018-01-06 20:50:33.858048,4
59113,2,2018-01-06 20:54:13.83999,2018-01-06 20:54:13.83999,1
59114,1,2018-01-06 20:54:53.778733,2018-01-06 20:54:53.778733,16
59117,2,2018-01-06 21:00:53.743911,2018-01-06 21:00:53.743911,15
59118,2,2018-01-06 21:02:55.979408,2018-01-06 21:02:55.979408,14
59119,2,2018-01-06 21:04:13.891001,2018-01-06 21:04:13.891001,13
59121,2,2018-01-06 21:04:53.93988,2018-01-06 21:04:53.93988,11
59122,3,2018-01-06 21:05:33.918941,2018-01-06 21:05:33.918941,6
59123,3,2018-01-06 21:06:13.941581,2018-01-06 21:06:13.941581,2
59124,2,2018-01-06 21:07:53.724161,2018-01-06 21:07:53.724161,7
59125,2,2018-01-06 21:08:13.774792,2018-01-06 21:08:13.774792,6
59126,2,2018-01-06 21:08:33.89313,2018-01-06 21:08:33.89313,5
59127,2,2018-01-06 21:09:13.833404,2018-01-06 21:09:13.833404,4
59128,2,2018-01-06 21:09:53.803025,2018-01-06 21:09:53.803025,3
59130,2,2018-01-06 21:10:53.910023,2018-01-06 21:10:53.910023,1
59131,2,2018-01-06 21:11:33.830916,2018-01-06 21:11:33.830916,0
59132,2,2018-01-06 21:12:13.750602,2018-01-06 21:12:13.750602,1
59137,2,2018-01-06 21:16:13.969403,2018-01-06 21:16:13.969403,2
59138,3,2018-01-06 21:17:33.871208,2018-01-06 21:17:33.871208,2
59139,2,2018-01-06 21:18:53.833153,2018-01-06 21:18:53.833153,2
59140,3,2018-01-06 21:20:53.964962,2018-01-06 21:20:53.964962,2
59142,3,2018-01-06 21:23:33.94866,2018-01-06 21:23:33.94866,2
59143,4,2018-01-06 21:23:53.835805,2018-01-06 21:23:53.835805,2
59145,2,2018-01-06 21:25:13.92855,2018-01-06 21:25:13.92855,4
59147,2,2018-01-06 21:27:53.828953,2018-01-06 21:27:53.828953,2
59148,2,2018-01-06 21:29:13.706967,2018-01-06 21:29:13.706967,1
59149,2,2018-01-06 21:30:13.756811,2018-01-06 21:30:13.756811,0
59151,2,2018-01-06 21:31:35.689344,2018-01-06 21:31:35.689344,0
59152,3,2018-01-06 21:32:13.933168,2018-01-06 21:32:13.933168,0
59155,2,2018-01-06 21:33:33.893892,2018-01-06 21:33:33.893892,7
59156,1,2018-01-06 21:34:53.764433,2018-01-06 21:34:53.764433,21
59040,7,2018-01-06 19:07:14.102458,2018-01-06 19:07:14.102458,2
59043,8,2018-01-06 19:11:53.965829,2018-01-06 19:11:53.965829,2
59044,7,2018-01-06 19:12:14.187543,2018-01-06 19:12:14.187543,2
59046,6,2018-01-06 19:14:14.022647,2018-01-06 19:14:14.022647,1
59048,7,2018-01-06 19:14:54.121397,2018-01-06 19:14:54.121397,2
59049,6,2018-01-06 19:16:53.79879,2018-01-06 19:16:53.79879,2
59051,7,2018-01-06 19:18:13.810508,2018-01-06 19:18:13.810508,1
59052,6,2018-01-06 19:24:33.828375,2018-01-06 19:24:33.828375,1
59054,8,2018-01-06 19:25:13.915046,2018-01-06 19:25:13.915046,1
59056,9,2018-01-06 19:31:14.269942,2018-01-06 19:31:14.269942,2
59057,8,2018-01-06 19:39:14.019851,2018-01-06 19:39:14.019851,2
59059,8,2018-01-06 19:43:14.547073,2018-01-06 19:43:14.547073,2
59061,6,2018-01-06 19:45:34.058851,2018-01-06 19:45:34.058851,2
59064,5,2018-01-06 19:53:33.967817,2018-01-06 19:53:33.967817,2
59066,5,2018-01-06 19:54:53.963202,2018-01-06 19:54:53.963202,2
59067,4,2018-01-06 19:57:13.792177,2018-01-06 19:57:13.792177,2
59068,3,2018-01-06 19:57:53.959933,2018-01-06 19:57:53.959933,5
59072,2,2018-01-06 20:01:13.766273,2018-01-06 20:01:13.766273,16
59075,3,2018-01-06 20:03:34.020295,2018-01-06 20:03:34.020295,2
59076,2,2018-01-06 20:05:53.94026,2018-01-06 20:05:53.94026,2
59077,3,2018-01-06 20:06:33.975868,2018-01-06 20:06:33.975868,2
59078,4,2018-01-06 20:06:54.011609,2018-01-06 20:06:54.011609,2
59079,5,2018-01-06 20:10:14.091091,2018-01-06 20:10:14.091091,2
59082,5,2018-01-06 20:15:13.912703,2018-01-06 20:15:13.912703,1
59084,5,2018-01-06 20:16:33.91203,2018-01-06 20:16:33.91203,1
59086,5,2018-01-06 20:17:33.826818,2018-01-06 20:17:33.826818,1
59087,4,2018-01-06 20:20:13.996795,2018-01-06 20:20:13.996795,2
59089,4,2018-01-06 20:23:54.063981,2018-01-06 20:23:54.063981,2
59091,3,2018-01-06 20:24:33.967558,2018-01-06 20:24:33.967558,1
59093,3,2018-01-06 20:28:53.966884,2018-01-06 20:28:53.966884,2
59096,0,2018-01-06 20:35:13.960028,2018-01-06 20:35:13.960028,1000
59098,2,2018-01-06 20:37:13.885507,2018-01-06 20:37:13.885507,1
59099,2,2018-01-06 20:37:33.755472,2018-01-06 20:37:33.755472,2
59101,2,2018-01-06 20:43:53.969429,2018-01-06 20:43:53.969429,16
59104,1,2018-01-06 20:46:53.671852,2018-01-06 20:46:53.671852,1
59105,1,2018-01-06 20:47:33.911061,2018-01-06 20:47:33.911061,20
59107,1,2018-01-06 20:48:13.909194,2018-01-06 20:48:13.909194,20
59108,1,2018-01-06 20:49:33.790429,2018-01-06 20:49:33.790429,21
59110,1,2018-01-06 20:52:53.840698,2018-01-06 20:52:53.840698,19
59111,1,2018-01-06 20:53:13.692962,2018-01-06 20:53:13.692962,18
59112,1,2018-01-06 20:53:53.774581,2018-01-06 20:53:53.774581,17
59115,2,2018-01-06 21:00:13.897779,2018-01-06 21:00:13.897779,2
59116,1,2018-01-06 21:00:33.826459,2018-01-06 21:00:33.826459,16
59120,2,2018-01-06 21:04:33.7314,2018-01-06 21:04:33.7314,12
59129,2,2018-01-06 21:10:13.673543,2018-01-06 21:10:13.673543,2
59133,2,2018-01-06 21:13:16.021794,2018-01-06 21:13:16.021794,2
59134,3,2018-01-06 21:13:53.889867,2018-01-06 21:13:53.889867,2
59135,2,2018-01-06 21:15:33.904834,2018-01-06 21:15:33.904834,2
59136,1,2018-01-06 21:15:53.775383,2018-01-06 21:15:53.775383,2
59141,2,2018-01-06 21:23:13.706505,2018-01-06 21:23:13.706505,2
59144,3,2018-01-06 21:24:13.801775,2018-01-06 21:24:13.801775,4
59146,2,2018-01-06 21:26:53.672915,2018-01-06 21:26:53.672915,3
59150,3,2018-01-06 21:30:53.741835,2018-01-06 21:30:53.741835,0
59153,2,2018-01-06 21:32:33.802691,2018-01-06 21:32:33.802691,1
59154,3,2018-01-06 21:33:13.759937,2018-01-06 21:33:13.759937,2
59157,2,2018-01-06 21:35:13.90402,2018-01-06 21:35:13.90402,13
59158,2,2018-01-06 21:35:53.751629,2018-01-06 21:35:53.751629,12
59159,2,2018-01-06 21:36:30.929454,2018-01-06 21:36:30.929454,13
59160,2,2018-01-06 21:36:50.548134,2018-01-06 21:36:50.548134,12
59161,1,2018-01-06 21:37:50.584498,2018-01-06 21:37:50.584498,12
59162,2,2018-01-06 21:38:10.769843,2018-01-06 21:38:10.769843,3
59163,2,2018-01-06 21:38:30.641302,2018-01-06 21:38:30.641302,4
59164,1,2018-01-06 21:38:50.814748,2018-01-06 21:38:50.814748,13
59165,1,2018-01-06 21:39:10.786871,2018-01-06 21:39:10.786871,14
59166,1,2018-01-06 21:40:30.689554,2018-01-06 21:40:30.689554,15
59167,2,2018-01-06 21:41:10.713075,2018-01-06 21:41:10.713075,13
59168,3,2018-01-06 21:42:10.863198,2018-01-06 21:42:10.863198,4
59169,2,2018-01-06 21:42:30.571912,2018-01-06 21:42:30.571912,13
59170,2,2018-01-06 21:44:30.842179,2018-01-06 21:44:30.842179,18
59171,3,2018-01-06 21:45:50.884412,2018-01-06 21:45:50.884412,4
59172,2,2018-01-06 21:46:50.599379,2018-01-06 21:46:50.599379,19
59173,3,2018-01-06 21:48:50.771914,2018-01-06 21:48:50.771914,7
59174,2,2018-01-06 21:49:30.713442,2018-01-06 21:49:30.713442,7
59175,3,2018-01-06 21:50:30.793352,2018-01-06 21:50:30.793352,7
59176,2,2018-01-06 21:53:50.511938,2018-01-06 21:53:50.511938,10
59177,2,2018-01-06 21:54:50.57855,2018-01-06 21:54:50.57855,9
59178,2,2018-01-06 21:56:10.77664,2018-01-06 21:56:10.77664,8
59179,2,2018-01-06 21:56:50.907918,2018-01-06 21:56:50.907918,7
59180,2,2018-01-06 21:57:10.578383,2018-01-06 21:57:10.578383,6
59181,2,2018-01-06 21:57:50.599054,2018-01-06 21:57:50.599054,5
59182,3,2018-01-06 21:58:10.72663,2018-01-06 21:58:10.72663,4
59183,2,2018-01-06 21:58:30.808168,2018-01-06 21:58:30.808168,4
59184,3,2018-01-06 22:00:10.635574,2018-01-06 22:00:10.635574,4
59185,3,2018-01-06 22:00:50.868225,2018-01-06 22:00:50.868225,3
59186,3,2018-01-06 22:01:10.789286,2018-01-06 22:01:10.789286,2
59187,4,2018-01-06 22:01:50.823985,2018-01-06 22:01:50.823985,2
59188,5,2018-01-06 22:02:30.855513,2018-01-06 22:02:30.855513,3
59189,5,2018-01-06 22:03:10.596376,2018-01-06 22:03:10.596376,4
59190,6,2018-01-06 22:03:30.805186,2018-01-06 22:03:30.805186,4
59191,5,2018-01-06 22:05:10.908011,2018-01-06 22:05:10.908011,4
59192,4,2018-01-06 22:07:10.721544,2018-01-06 22:07:10.721544,4
59193,3,2018-01-06 22:07:32.836665,2018-01-06 22:07:32.836665,1
59194,4,2018-01-06 22:10:10.942874,2018-01-06 22:10:10.942874,1
59195,3,2018-01-06 22:12:10.799707,2018-01-06 22:12:10.799707,1
59196,2,2018-01-06 22:18:50.921157,2018-01-06 22:18:50.921157,1
59197,4,2018-01-06 22:19:30.801304,2018-01-06 22:19:30.801304,1
59198,3,2018-01-06 22:22:30.801671,2018-01-06 22:22:30.801671,1
59199,3,2018-01-06 22:24:50.746795,2018-01-06 22:24:50.746795,0
59200,3,2018-01-06 22:26:10.540994,2018-01-06 22:26:10.540994,1
59201,2,2018-01-06 22:26:30.72462,2018-01-06 22:26:30.72462,1
59202,0,2018-01-06 22:27:10.728363,2018-01-06 22:27:10.728363,1000
59203,1,2018-01-06 22:27:30.495734,2018-01-06 22:27:30.495734,2
59204,2,2018-01-06 22:29:10.69591,2018-01-06 22:29:10.69591,2
59205,3,2018-01-06 22:29:50.635525,2018-01-06 22:29:50.635525,2
59206,2,2018-01-06 22:30:10.719389,2018-01-06 22:30:10.719389,1
59207,3,2018-01-06 22:30:50.680491,2018-01-06 22:30:50.680491,1
59208,3,2018-01-06 22:32:10.636921,2018-01-06 22:32:10.636921,0
59209,4,2018-01-06 22:32:50.640251,2018-01-06 22:32:50.640251,0
59210,4,2018-01-06 22:33:10.941047,2018-01-06 22:33:10.941047,1
59211,3,2018-01-06 22:34:10.637786,2018-01-06 22:34:10.637786,1
59212,4,2018-01-06 22:34:30.851605,2018-01-06 22:34:30.851605,0
59213,3,2018-01-06 22:35:10.617209,2018-01-06 22:35:10.617209,4
59214,3,2018-01-06 22:35:50.762409,2018-01-06 22:35:50.762409,5
59215,3,2018-01-06 22:36:30.935024,2018-01-06 22:36:30.935024,6
59216,3,2018-01-06 22:37:10.767798,2018-01-06 22:37:10.767798,7
59217,3,2018-01-06 22:37:30.5521,2018-01-06 22:37:30.5521,6
59218,3,2018-01-06 22:37:50.685515,2018-01-06 22:37:50.685515,5
59219,3,2018-01-06 22:38:10.816737,2018-01-06 22:38:10.816737,4
59220,4,2018-01-06 22:38:30.817587,2018-01-06 22:38:30.817587,4
59221,4,2018-01-06 22:39:10.664146,2018-01-06 22:39:10.664146,3
59222,5,2018-01-06 22:40:30.646471,2018-01-06 22:40:30.646471,1
59224,3,2018-01-06 22:41:50.620474,2018-01-06 22:41:50.620474,7
59225,5,2018-01-06 22:42:30.995989,2018-01-06 22:42:30.995989,2
59228,2,2018-01-06 22:44:30.816413,2018-01-06 22:44:30.816413,20
59230,5,2018-01-06 22:45:50.929808,2018-01-06 22:45:50.929808,1
59232,7,2018-01-06 22:46:30.850545,2018-01-06 22:46:30.850545,1
59233,8,2018-01-06 22:48:10.881333,2018-01-06 22:48:10.881333,1
59235,7,2018-01-06 22:49:50.805694,2018-01-06 22:49:50.805694,1
59236,7,2018-01-06 22:50:30.776801,2018-01-06 22:50:30.776801,0
59237,7,2018-01-06 22:52:50.890187,2018-01-06 22:52:50.890187,1
59241,7,2018-01-06 22:54:30.961079,2018-01-06 22:54:30.961079,2
59244,8,2018-01-06 22:55:51.714733,2018-01-06 22:55:51.714733,2
59247,6,2018-01-06 22:59:50.656995,2018-01-06 22:59:50.656995,1
59248,7,2018-01-06 23:01:10.595619,2018-01-06 23:01:10.595619,1
59250,5,2018-01-06 23:01:50.799413,2018-01-06 23:01:50.799413,4
59252,6,2018-01-06 23:05:50.765489,2018-01-06 23:05:50.765489,3
59253,6,2018-01-06 23:07:10.833547,2018-01-06 23:07:10.833547,2
59254,5,2018-01-06 23:08:30.709872,2018-01-06 23:08:30.709872,4
59256,6,2018-01-06 23:09:10.901037,2018-01-06 23:09:10.901037,3
59259,9,2018-01-06 23:11:10.902208,2018-01-06 23:11:10.902208,2
59261,9,2018-01-06 23:12:30.937398,2018-01-06 23:12:30.937398,0
59262,8,2018-01-06 23:13:10.862842,2018-01-06 23:13:10.862842,0
59264,9,2018-01-06 23:14:11.105389,2018-01-06 23:14:11.105389,1
59265,9,2018-01-06 23:15:50.717091,2018-01-06 23:15:50.717091,0
59267,10,2018-01-06 23:18:10.698721,2018-01-06 23:18:10.698721,1
59269,10,2018-01-06 23:20:10.873362,2018-01-06 23:20:10.873362,1
59271,10,2018-01-06 23:21:50.7431,2018-01-06 23:21:50.7431,1
59272,11,2018-01-06 23:22:30.777149,2018-01-06 23:22:30.777149,1
59274,9,2018-01-06 23:25:30.704765,2018-01-06 23:25:30.704765,1
59275,10,2018-01-06 23:25:50.861531,2018-01-06 23:25:50.861531,1
59276,9,2018-01-06 23:27:50.847227,2018-01-06 23:27:50.847227,1
59277,8,2018-01-06 23:29:30.634179,2018-01-06 23:29:30.634179,1
59278,8,2018-01-06 23:31:50.974876,2018-01-06 23:31:50.974876,0
59279,7,2018-01-06 23:32:32.05201,2018-01-06 23:32:32.05201,0
59283,8,2018-01-06 23:39:30.774728,2018-01-06 23:39:30.774728,1
59286,7,2018-01-06 23:42:50.866595,2018-01-06 23:42:50.866595,1
59287,6,2018-01-06 23:43:30.785881,2018-01-06 23:43:30.785881,1
59289,5,2018-01-06 23:44:30.611232,2018-01-06 23:44:30.611232,1
59290,6,2018-01-06 23:48:10.835385,2018-01-06 23:48:10.835385,1
59292,6,2018-01-06 23:52:50.643072,2018-01-06 23:52:50.643072,1
59294,5,2018-01-06 23:53:30.655047,2018-01-06 23:53:30.655047,1
59295,3,2018-01-06 23:54:10.921679,2018-01-06 23:54:10.921679,4
59297,4,2018-01-06 23:54:50.99575,2018-01-06 23:54:50.99575,4
59298,5,2018-01-06 23:56:10.829139,2018-01-06 23:56:10.829139,1
59301,6,2018-01-06 23:58:31.01558,2018-01-06 23:58:31.01558,1
59302,5,2018-01-06 23:59:30.556914,2018-01-06 23:59:30.556914,1
59303,4,2018-01-07 00:00:10.508445,2018-01-07 00:00:10.508445,2
59305,4,2018-01-07 00:00:50.656333,2018-01-07 00:00:50.656333,2
59306,2,2018-01-07 00:05:30.871345,2018-01-07 00:05:30.871345,3
59307,3,2018-01-07 00:05:50.804181,2018-01-07 00:05:50.804181,3
59308,3,2018-01-07 00:06:11.062428,2018-01-07 00:06:11.062428,4
59313,3,2018-01-07 00:09:50.854136,2018-01-07 00:09:50.854136,1
59316,3,2018-01-07 00:12:30.771932,2018-01-07 00:12:30.771932,2
59317,1,2018-01-07 00:12:50.583374,2018-01-07 00:12:50.583374,4
59318,2,2018-01-07 00:13:30.56329,2018-01-07 00:13:30.56329,4
59320,1,2018-01-07 00:14:10.492979,2018-01-07 00:14:10.492979,4
59321,3,2018-01-07 00:14:50.835849,2018-01-07 00:14:50.835849,4
59324,3,2018-01-07 00:16:50.703638,2018-01-07 00:16:50.703638,2
59325,2,2018-01-07 00:17:30.661859,2018-01-07 00:17:30.661859,2
59332,5,2018-01-07 00:22:10.930283,2018-01-07 00:22:10.930283,2
59334,6,2018-01-07 00:23:30.818779,2018-01-07 00:23:30.818779,1
59335,4,2018-01-07 00:24:10.652608,2018-01-07 00:24:10.652608,2
59336,3,2018-01-07 00:25:30.690764,2018-01-07 00:25:30.690764,4
59338,6,2018-01-07 00:26:11.047541,2018-01-07 00:26:11.047541,2
59340,4,2018-01-07 00:27:10.683518,2018-01-07 00:27:10.683518,2
59342,4,2018-01-07 00:29:50.654996,2018-01-07 00:29:50.654996,1
59344,6,2018-01-07 00:30:30.757391,2018-01-07 00:30:30.757391,1
59345,6,2018-01-07 00:30:50.822447,2018-01-07 00:30:50.822447,2
59346,7,2018-01-07 00:31:10.610533,2018-01-07 00:31:10.610533,2
59349,7,2018-01-07 00:33:10.731591,2018-01-07 00:33:10.731591,2
59351,7,2018-01-07 00:34:31.124857,2018-01-07 00:34:31.124857,2
59352,9,2018-01-07 00:34:50.928029,2018-01-07 00:34:50.928029,2
59353,8,2018-01-07 00:35:30.828414,2018-01-07 00:35:30.828414,2
59355,5,2018-01-07 00:36:30.845703,2018-01-07 00:36:30.845703,1
59362,3,2018-01-07 00:41:10.902266,2018-01-07 00:41:10.902266,1
59364,3,2018-01-07 00:42:30.725347,2018-01-07 00:42:30.725347,1
59365,4,2018-01-07 00:44:10.954089,2018-01-07 00:44:10.954089,1
59366,3,2018-01-07 00:46:10.900412,2018-01-07 00:46:10.900412,1
59367,4,2018-01-07 00:46:50.880678,2018-01-07 00:46:50.880678,1
59368,3,2018-01-07 00:47:10.667353,2018-01-07 00:47:10.667353,2
59369,3,2018-01-07 00:48:30.54159,2018-01-07 00:48:30.54159,1
59374,5,2018-01-07 00:54:10.619476,2018-01-07 00:54:10.619476,3
59376,6,2018-01-07 00:55:10.615436,2018-01-07 00:55:10.615436,2
59378,8,2018-01-07 00:56:10.778572,2018-01-07 00:56:10.778572,2
59381,6,2018-01-07 01:01:10.854452,2018-01-07 01:01:10.854452,1
59383,8,2018-01-07 01:01:50.875392,2018-01-07 01:01:50.875392,1
59384,7,2018-01-07 01:03:10.846758,2018-01-07 01:03:10.846758,2
59385,8,2018-01-07 01:04:10.920311,2018-01-07 01:04:10.920311,2
59386,6,2018-01-07 01:05:11.167164,2018-01-07 01:05:11.167164,2
59388,5,2018-01-07 01:06:50.753367,2018-01-07 01:06:50.753367,1
59392,5,2018-01-07 01:12:30.844509,2018-01-07 01:12:30.844509,0
59396,6,2018-01-07 01:16:30.776089,2018-01-07 01:16:30.776089,1
59397,5,2018-01-07 01:17:30.818944,2018-01-07 01:17:30.818944,1
59399,5,2018-01-07 01:18:50.859775,2018-01-07 01:18:50.859775,3
59400,4,2018-01-07 01:20:10.710921,2018-01-07 01:20:10.710921,4
59405,2,2018-01-07 01:24:10.772025,2018-01-07 01:24:10.772025,4
59408,4,2018-01-07 01:26:50.813382,2018-01-07 01:26:50.813382,5
59410,4,2018-01-07 01:27:50.742339,2018-01-07 01:27:50.742339,4
59413,3,2018-01-07 01:29:30.758826,2018-01-07 01:29:30.758826,5
59418,3,2018-01-07 01:32:53.228908,2018-01-07 01:32:53.228908,5
59419,2,2018-01-07 01:34:10.738508,2018-01-07 01:34:10.738508,4
59420,1,2018-01-07 01:34:30.932673,2018-01-07 01:34:30.932673,12
59421,1,2018-01-07 01:34:50.688954,2018-01-07 01:34:50.688954,11
59424,2,2018-01-07 01:37:50.790348,2018-01-07 01:37:50.790348,2
59426,2,2018-01-07 01:42:10.587893,2018-01-07 01:42:10.587893,1
59223,4,2018-01-06 22:41:30.831802,2018-01-06 22:41:30.831802,1
59226,2,2018-01-06 22:42:50.620604,2018-01-06 22:42:50.620604,20
59227,3,2018-01-06 22:43:30.603725,2018-01-06 22:43:30.603725,2
59229,4,2018-01-06 22:44:50.66681,2018-01-06 22:44:50.66681,1
59231,6,2018-01-06 22:46:11.097338,2018-01-06 22:46:11.097338,1
59234,7,2018-01-06 22:48:30.932568,2018-01-06 22:48:30.932568,2
59238,6,2018-01-06 22:53:10.64603,2018-01-06 22:53:10.64603,1
59239,8,2018-01-06 22:53:30.987022,2018-01-06 22:53:30.987022,1
59240,7,2018-01-06 22:54:10.849578,2018-01-06 22:54:10.849578,1
59242,8,2018-01-06 22:54:50.943195,2018-01-06 22:54:50.943195,2
59243,9,2018-01-06 22:55:31.105267,2018-01-06 22:55:31.105267,2
59245,8,2018-01-06 22:56:10.841245,2018-01-06 22:56:10.841245,1
59246,7,2018-01-06 22:56:50.742926,2018-01-06 22:56:50.742926,1
59249,6,2018-01-06 23:01:30.719175,2018-01-06 23:01:30.719175,1
59251,5,2018-01-06 23:03:31.215553,2018-01-06 23:03:31.215553,3
59255,5,2018-01-06 23:08:50.863997,2018-01-06 23:08:50.863997,3
59257,7,2018-01-06 23:10:10.918349,2018-01-06 23:10:10.918349,3
59258,8,2018-01-06 23:10:50.822091,2018-01-06 23:10:50.822091,2
59260,9,2018-01-06 23:11:30.815715,2018-01-06 23:11:30.815715,1
59263,9,2018-01-06 23:13:30.917792,2018-01-06 23:13:30.917792,0
59266,10,2018-01-06 23:17:30.742136,2018-01-06 23:17:30.742136,0
59268,9,2018-01-06 23:19:50.751715,2018-01-06 23:19:50.751715,1
59270,9,2018-01-06 23:20:30.879761,2018-01-06 23:20:30.879761,1
59273,10,2018-01-06 23:25:10.880157,2018-01-06 23:25:10.880157,1
59280,6,2018-01-06 23:32:50.863504,2018-01-06 23:32:50.863504,0
59281,6,2018-01-06 23:34:10.738494,2018-01-06 23:34:10.738494,1
59282,7,2018-01-06 23:35:50.809757,2018-01-06 23:35:50.809757,1
59284,7,2018-01-06 23:41:30.683674,2018-01-06 23:41:30.683674,1
59285,8,2018-01-06 23:42:30.774012,2018-01-06 23:42:30.774012,1
59288,5,2018-01-06 23:43:50.610377,2018-01-06 23:43:50.610377,2
59291,5,2018-01-06 23:51:50.91153,2018-01-06 23:51:50.91153,1
59293,4,2018-01-06 23:53:10.942573,2018-01-06 23:53:10.942573,1
59296,4,2018-01-06 23:54:30.667138,2018-01-06 23:54:30.667138,3
59299,6,2018-01-06 23:56:30.649481,2018-01-06 23:56:30.649481,1
59300,5,2018-01-06 23:58:11.130196,2018-01-06 23:58:11.130196,1
59304,5,2018-01-07 00:00:30.881603,2018-01-07 00:00:30.881603,2
59309,2,2018-01-07 00:06:30.591109,2018-01-07 00:06:30.591109,4
59310,0,2018-01-07 00:07:10.494487,2018-01-07 00:07:10.494487,1000
59311,1,2018-01-07 00:08:50.723802,2018-01-07 00:08:50.723802,3
59312,1,2018-01-07 00:09:10.812057,2018-01-07 00:09:10.812057,4
59314,4,2018-01-07 00:10:30.799848,2018-01-07 00:10:30.799848,1
59315,3,2018-01-07 00:11:30.672277,2018-01-07 00:11:30.672277,1
59319,3,2018-01-07 00:13:51.030678,2018-01-07 00:13:51.030678,4
59322,2,2018-01-07 00:15:50.617789,2018-01-07 00:15:50.617789,4
59323,3,2018-01-07 00:16:31.491392,2018-01-07 00:16:31.491392,3
59326,1,2018-01-07 00:17:50.701355,2018-01-07 00:17:50.701355,2
59327,2,2018-01-07 00:18:30.694508,2018-01-07 00:18:30.694508,2
59328,3,2018-01-07 00:19:10.637106,2018-01-07 00:19:10.637106,2
59329,4,2018-01-07 00:19:50.719104,2018-01-07 00:19:50.719104,2
59330,5,2018-01-07 00:20:30.589342,2018-01-07 00:20:30.589342,2
59331,6,2018-01-07 00:21:10.738508,2018-01-07 00:21:10.738508,2
59333,6,2018-01-07 00:22:30.861986,2018-01-07 00:22:30.861986,2
59337,5,2018-01-07 00:25:50.887221,2018-01-07 00:25:50.887221,2
59339,5,2018-01-07 00:26:50.861373,2018-01-07 00:26:50.861373,2
59341,3,2018-01-07 00:29:30.725886,2018-01-07 00:29:30.725886,2
59343,5,2018-01-07 00:30:10.75476,2018-01-07 00:30:10.75476,1
59347,6,2018-01-07 00:31:30.799391,2018-01-07 00:31:30.799391,2
59348,5,2018-01-07 00:32:10.839014,2018-01-07 00:32:10.839014,2
59350,8,2018-01-07 00:34:10.829249,2018-01-07 00:34:10.829249,2
59354,7,2018-01-07 00:36:10.79257,2018-01-07 00:36:10.79257,1
59356,6,2018-01-07 00:36:50.845612,2018-01-07 00:36:50.845612,1
59357,5,2018-01-07 00:37:50.713079,2018-01-07 00:37:50.713079,1
59358,6,2018-01-07 00:38:30.691578,2018-01-07 00:38:30.691578,1
59359,4,2018-01-07 00:39:10.624913,2018-01-07 00:39:10.624913,1
59360,4,2018-01-07 00:39:50.631433,2018-01-07 00:39:50.631433,0
59361,4,2018-01-07 00:40:50.661029,2018-01-07 00:40:50.661029,1
59363,4,2018-01-07 00:42:10.58704,2018-01-07 00:42:10.58704,1
59370,3,2018-01-07 00:50:30.745005,2018-01-07 00:50:30.745005,5
59371,4,2018-01-07 00:50:50.535735,2018-01-07 00:50:50.535735,4
59372,5,2018-01-07 00:51:50.764935,2018-01-07 00:51:50.764935,3
59373,6,2018-01-07 00:53:50.783043,2018-01-07 00:53:50.783043,3
59375,6,2018-01-07 00:54:50.85378,2018-01-07 00:54:50.85378,3
59377,7,2018-01-07 00:55:30.810274,2018-01-07 00:55:30.810274,2
59379,7,2018-01-07 00:58:10.703711,2018-01-07 00:58:10.703711,2
59380,7,2018-01-07 00:58:30.748427,2018-01-07 00:58:30.748427,1
59382,7,2018-01-07 01:01:30.852258,2018-01-07 01:01:30.852258,1
59387,5,2018-01-07 01:05:50.598313,2018-01-07 01:05:50.598313,2
59389,5,2018-01-07 01:07:50.974606,2018-01-07 01:07:50.974606,0
59390,5,2018-01-07 01:09:10.701363,2018-01-07 01:09:10.701363,1
59391,6,2018-01-07 01:11:10.878312,2018-01-07 01:11:10.878312,1
59393,7,2018-01-07 01:12:50.87996,2018-01-07 01:12:50.87996,0
59394,6,2018-01-07 01:14:10.787344,2018-01-07 01:14:10.787344,1
59395,5,2018-01-07 01:16:10.641909,2018-01-07 01:16:10.641909,1
59398,6,2018-01-07 01:18:30.63244,2018-01-07 01:18:30.63244,1
59401,3,2018-01-07 01:20:50.756949,2018-01-07 01:20:50.756949,5
